,index,Data,EstacaoCodigo,Vazao,NivelConsistencia
8515,6841,2005-03-25,87317030,18.698,2
8516,6842,2005-03-26,87317030,8.7599,2
8517,6843,2005-03-27,87317030,5.7928,2
8518,6844,2005-03-28,87317030,4.3252,2
8519,6845,2005-03-29,87317030,3.5745,2
8520,6846,2005-03-30,87317030,3.5745,2
8521,6847,2005-03-31,87317030,24.0582,2
8522,6787,2005-04-01,87317030,70.7987,2
8523,6788,2005-04-02,87317030,45.6956,2
8524,6789,2005-04-03,87317030,24.0582,2
8525,6790,2005-04-04,87317030,16.0591,2
8526,6791,2005-04-05,87317030,10.0864,2
8527,6792,2005-04-06,87317030,7.553,2
8528,6793,2005-04-07,87317030,6.1207,2
8529,6794,2005-04-08,87317030,5.4767,2
8530,6795,2005-04-09,87317030,5.4767,2
8531,6796,2005-04-10,87317030,4.5965,2
8532,6797,2005-04-11,87317030,3.8144,2
8533,6798,2005-04-12,87317030,3.1249,2
8534,6799,2005-04-13,87317030,5.4767,2
8535,6800,2005-04-14,87317030,42.6741,2
8536,6801,2005-04-15,87317030,72.8709,2
8537,6802,2005-04-16,87317030,37.7046,2
8538,6803,2005-04-17,87317030,21.5999,2
8539,6804,2005-04-18,87317030,13.6765,2
8540,6805,2005-04-19,87317030,10.556,2
8541,6806,2005-04-20,87317030,9.1885,2
8542,6807,2005-04-21,87317030,7.553,2
8543,6808,2005-04-22,87317030,5.7928,2
8544,6809,2005-04-23,87317030,5.1721,2
8545,6810,2005-04-24,87317030,4.5965,2
8546,6811,2005-04-25,87317030,4.0645,2
8547,6812,2005-04-26,87317030,5.4767,2
8548,6813,2005-04-27,87317030,5.1721,2
8549,6814,2005-04-28,87317030,5.1721,2
8550,6815,2005-04-29,87317030,4.5965,2
8551,6816,2005-04-30,87317030,4.0645,2
8552,6756,2005-05-01,87317030,3.5745,2
8553,6757,2005-05-02,87317030,3.1249,2
8554,6758,2005-05-03,87317030,2.6928,2
8555,6759,2005-05-04,87317030,2.5313,2
8556,6760,2005-05-05,87317030,2.5313,2
8557,6761,2005-05-06,87317030,2.3763,2
8558,6762,2005-05-07,87317030,2.3763,2
8559,6763,2005-05-08,87317030,9.6306,2
8560,6764,2005-05-09,87317030,24.5707,2
8561,6765,2005-05-10,87317030,31.8897,2
8562,6766,2005-05-11,87317030,23.0542,2
8563,6767,2005-05-12,87317030,24.0582,2
8564,6768,2005-05-13,87317030,14.8365,2
8565,6769,2005-05-14,87317030,9.6306,2
8566,6770,2005-05-15,87317030,7.1764,2
8567,6771,2005-05-16,87317030,5.7928,2
8568,6772,2005-05-17,87317030,5.1721,2
8569,6773,2005-05-18,87317030,16.6943,2
8570,6774,2005-05-19,87317030,35.6958,2
8571,6775,2005-05-20,87317030,28.9277,2
8572,6776,2005-05-21,87317030,29.5051,2
8573,6777,2005-05-22,87317030,20.1174,2
8574,6778,2005-05-23,87317030,12.5774,2
8575,6779,2005-05-24,87317030,10.556,2
8576,6780,2005-05-25,87317030,10.0864,2
8577,6781,2005-05-26,87317030,7.553,2
8578,6782,2005-05-27,87317030,6.1207,2
8579,6783,2005-05-28,87317030,5.1721,2
8580,6784,2005-05-29,87317030,4.5965,2
8581,6785,2005-05-30,87317030,4.0645,2
8582,6786,2005-05-31,87317030,3.5745,2
8583,6726,2005-06-01,87317030,3.5745,2
8584,6727,2005-06-02,87317030,3.1249,2
8585,6728,2005-06-03,87317030,2.9146,2
8586,6729,2005-06-04,87317030,2.9146,2
8587,6730,2005-06-05,87317030,2.6928,2
8588,6731,2005-06-06,87317030,2.5313,2
8589,6732,2005-06-07,87317030,2.5313,2
8590,6733,2005-06-08,87317030,2.3763,2
8591,6734,2005-06-09,87317030,2.2278,2
8592,6735,2005-06-10,87317030,2.2278,2
8593,6736,2005-06-11,87317030,2.0857,2
8594,6737,2005-06-12,87317030,2.6928,2
8595,6738,2005-06-13,87317030,2.9146,2
8596,6739,2005-06-14,87317030,7.9423,2
8597,6740,2005-06-15,87317030,7.553,2
8598,6741,2005-06-16,87317030,4.8787,2
8599,6742,2005-06-17,87317030,3.8144,2
8600,6743,2005-06-18,87317030,3.5745,2
8601,6744,2005-06-19,87317030,3.1249,2
8602,6745,2005-06-20,87317030,3.1249,2
8603,6746,2005-06-21,87317030,2.9146,2
8604,6747,2005-06-22,87317030,2.6928,2
8605,6748,2005-06-23,87317030,2.5313,2
8606,6749,2005-06-24,87317030,2.3763,2
8607,6750,2005-06-25,87317030,2.2278,2
8608,6751,2005-06-26,87317030,2.2278,2
8609,6752,2005-06-27,87317030,2.3763,2
8610,6753,2005-06-28,87317030,2.3763,2
8611,6754,2005-06-29,87317030,2.3763,2
8612,6755,2005-06-30,87317030,2.2278,2
8613,6695,2005-07-01,87317030,2.0857,2
8614,6696,2005-07-02,87317030,2.0857,2
8615,6697,2005-07-03,87317030,1.8198,2
8616,6698,2005-07-04,87317030,1.8198,2
8617,6699,2005-07-05,87317030,5.1721,2
8618,6700,2005-07-06,87317030,4.5965,2
8619,6701,2005-07-07,87317030,3.1249,2
8620,6702,2005-07-08,87317030,2.5313,2
8621,6703,2005-07-09,87317030,2.5313,2
8622,6704,2005-07-10,87317030,2.3763,2
8623,6705,2005-07-11,87317030,2.2278,2
8624,6706,2005-07-12,87317030,2.0857,2
8625,6707,2005-07-13,87317030,1.8198,2
8626,6708,2005-07-14,87317030,1.8198,2
8627,6709,2005-07-15,87317030,1.8198,2
8628,6710,2005-07-16,87317030,1.9497,2
8629,6711,2005-07-17,87317030,52.9943,2
8630,6712,2005-07-18,87317030,26.6914,2
8631,6713,2005-07-19,87317030,12.5774,2
8632,6714,2005-07-20,87317030,7.9423,2
8633,6715,2005-07-21,87317030,7.9423,2
8634,6716,2005-07-22,87317030,73.9217,2
8635,6717,2005-07-23,87317030,40.4953,2
8636,6718,2005-07-24,87317030,24.0582,2
8637,6719,2005-07-25,87317030,15.4399,2
8638,6720,2005-07-26,87317030,10.556,2
8639,6721,2005-07-27,87317030,8.3446,2
8640,6722,2005-07-28,87317030,6.8122,2
8641,6723,2005-07-29,87317030,5.7928,2
8642,6724,2005-07-30,87317030,4.8787,2
8643,6725,2005-07-31,87317030,4.0645,2
8644,6664,2005-08-01,87317030,3.5745,2
8645,6665,2005-08-02,87317030,3.1249,2
8646,6666,2005-08-03,87317030,2.9146,2
8647,6667,2005-08-04,87317030,2.6928,2
8648,6668,2005-08-05,87317030,2.5313,2
8649,6669,2005-08-06,87317030,2.3763,2
8650,6670,2005-08-07,87317030,2.5313,2
8651,6671,2005-08-08,87317030,26.6914,2
8652,6672,2005-08-09,87317030,114.3401,2
8653,6673,2005-08-10,87317030,147.6352,2
8654,6674,2005-08-11,87317030,121.4881,2
8655,6675,2005-08-12,87317030,59.166,2
8656,6676,2005-08-13,87317030,33.1275,2
8657,6677,2005-08-14,87317030,22.5626,2
8658,6678,2005-08-15,87317030,16.0591,2
8659,6679,2005-08-16,87317030,12.0503,2
8660,6680,2005-08-17,87317030,9.6306,2
8661,6681,2005-08-18,87317030,8.7599,2
8662,6682,2005-08-19,87317030,7.1764,2
8663,6683,2005-08-20,87317030,6.4604,2
8664,6684,2005-08-21,87317030,12.0503,2
8665,6685,2005-08-22,87317030,18.698,2
8666,6686,2005-08-23,87317030,11.5378,2
8667,6687,2005-08-24,87317030,14.8365,2
8668,6688,2005-08-25,87317030,11.5378,2
8669,6689,2005-08-26,87317030,8.3446,2
8670,6690,2005-08-27,87317030,7.1764,2
8671,6691,2005-08-28,87317030,7.1764,2
8672,6692,2005-08-29,87317030,7.1764,2
8673,6693,2005-08-30,87317030,78.2229,2
8674,6694,2005-08-31,87317030,138.4458,2
8675,6634,2005-09-01,87317030,178.5014,2
8676,6635,2005-09-02,87317030,74.9822,2
8677,6636,2005-09-03,87317030,66.77,2
8678,6637,2005-09-04,87317030,34.3961,2
8679,6638,2005-09-05,87317030,27.7949,2
8680,6639,2005-09-06,87317030,17.3457,2
8681,6640,2005-09-07,87317030,11.5378,2
8682,6641,2005-09-08,87317030,9.1885,2
8683,6642,2005-09-09,87317030,7.9423,2
8684,6643,2005-09-10,87317030,7.1764,2
8685,6644,2005-09-11,87317030,17.3457,2
8686,6645,2005-09-12,87317030,14.8365,2
8687,6646,2005-09-13,87317030,9.6306,2
8688,6647,2005-09-14,87317030,7.9423,2
8689,6648,2005-09-15,87317030,38.3902,2
8690,6649,2005-09-16,87317030,23.0542,2
8691,6650,2005-09-17,87317030,17.3457,2
8692,6651,2005-09-18,87317030,49.6637,2
8693,6652,2005-09-19,87317030,108.8229,2
8694,6653,2005-09-20,87317030,56.4669,2
8695,6654,2005-09-21,87317030,44.1681,2
8696,6655,2005-09-22,87317030,29.5051,2
8697,6656,2005-09-23,87317030,21.1288,2
8698,6657,2005-09-24,87317030,15.4399,2
8699,6658,2005-09-25,87317030,17.3457,2
8700,6659,2005-09-26,87317030,12.5774,2
8701,6660,2005-09-27,87317030,9.6306,2
8702,6661,2005-09-28,87317030,7.9423,2
8703,6662,2005-09-29,87317030,6.8122,2
8704,6663,2005-09-30,87317030,5.7928,2
8705,6603,2005-10-01,87317030,5.4767,2
8706,6604,2005-10-02,87317030,5.1721,2
8707,6605,2005-10-03,87317030,4.5965,2
8708,6606,2005-10-04,87317030,10.556,2
8709,6607,2005-10-05,87317030,23.0542,2
8710,6608,2005-10-06,87317030,14.8365,2
8711,6609,2005-10-07,87317030,12.5774,2
8712,6610,2005-10-08,87317030,59.166,2
8713,6611,2005-10-09,87317030,52.1485,2
8714,6612,2005-10-10,87317030,33.1275,2
8715,6613,2005-10-11,87317030,22.0779,2
8716,6614,2005-10-12,87317030,16.0591,2
8717,6615,2005-10-13,87317030,11.5378,2
8718,6616,2005-10-14,87317030,33.1275,2
8719,6617,2005-10-15,87317030,34.3961,2
8720,6618,2005-10-16,87317030,78.2229,2
8721,6619,2005-10-17,87317030,108.8229,2
8722,6620,2005-10-18,87317030,61.0112,2
8723,6621,2005-10-19,87317030,39.7855,2
8724,6622,2005-10-20,87317030,25.6168,2
8725,6623,2005-10-21,87317030,18.698,2
8726,6624,2005-10-22,87317030,17.3457,2
8727,6625,2005-10-23,87317030,22.0779,2
8728,6626,2005-10-24,87317030,14.8365,2
8729,6627,2005-10-25,87317030,12.0503,2
8730,6628,2005-10-26,87317030,9.6306,2
8731,6629,2005-10-27,87317030,7.553,2
8732,6630,2005-10-28,87317030,12.5774,2
8733,6631,2005-10-29,87317030,10.556,2
8734,6632,2005-10-30,87317030,8.3446,2
8735,6633,2005-10-31,87317030,6.4604,2
8736,6573,2005-11-01,87317030,5.4767,2
8737,6574,2005-11-02,87317030,4.5965,2
8738,6575,2005-11-03,87317030,4.5965,2
8739,6576,2005-11-04,87317030,4.0645,2
8740,6577,2005-11-05,87317030,6.8122,2
8741,6578,2005-11-06,87317030,7.9423,2
8742,6579,2005-11-07,87317030,39.0838,2
8743,6580,2005-11-08,87317030,24.0582,2
8744,6581,2005-11-09,87317030,17.3457,2
8745,6582,2005-11-10,87317030,12.5774,2
8746,6583,2005-11-11,87317030,10.0864,2
8747,6584,2005-11-12,87317030,7.9423,2
8748,6585,2005-11-13,87317030,6.4604,2
8749,6586,2005-11-14,87317030,5.1721,2
8750,6587,2005-11-15,87317030,4.5965,2
8751,6588,2005-11-16,87317030,4.0645,2
8752,6589,2005-11-17,87317030,3.5745,2
8753,6590,2005-11-18,87317030,4.0645,2
8754,6591,2005-11-19,87317030,6.8122,2
8755,6592,2005-11-20,87317030,6.4604,2
8756,6593,2005-11-21,87317030,3.8144,2
8757,6594,2005-11-22,87317030,2.9146,2
8758,6595,2005-11-23,87317030,2.5313,2
8759,6596,2005-11-24,87317030,2.3763,2
8760,6597,2005-11-25,87317030,2.3763,2
8761,6598,2005-11-26,87317030,2.2278,2
8762,6599,2005-11-27,87317030,1.9497,2
8763,6600,2005-11-28,87317030,1.8198,2
8764,6601,2005-11-29,87317030,1.6957,2
8765,6602,2005-11-30,87317030,1.5775,2
8766,6542,2005-12-01,87317030,1.8198,2
8767,6543,2005-12-02,87317030,2.3763,2
8768,6544,2005-12-03,87317030,1.9497,2
8769,6545,2005-12-04,87317030,1.6957,2
8770,6546,2005-12-05,87317030,1.5775,2
8771,6547,2005-12-06,87317030,1.8198,2
8772,6548,2005-12-07,87317030,1.8198,2
8773,6549,2005-12-08,87317030,1.5775,2
8774,6550,2005-12-09,87317030,1.3577,2
8775,6551,2005-12-10,87317030,1.6957,2
8776,6552,2005-12-11,87317030,1.9497,2
8777,6553,2005-12-12,87317030,1.5775,2
8778,6554,2005-12-13,87317030,1.3577,2
8779,6555,2005-12-14,87317030,1.2559,2
8780,6556,2005-12-15,87317030,1.2559,2
8781,6557,2005-12-16,87317030,1.1594,2
8782,6558,2005-12-17,87317030,1.3577,2
8783,6559,2005-12-18,87317030,1.3577,2
8784,6560,2005-12-19,87317030,1.2559,2
8785,6561,2005-12-20,87317030,1.5775,2
8786,6562,2005-12-21,87317030,1.3577,2
8787,6563,2005-12-22,87317030,1.3577,2
8788,6564,2005-12-23,87317030,1.3577,2
8789,6565,2005-12-24,87317030,3.5745,2
8790,6566,2005-12-25,87317030,2.3763,2
8791,6567,2005-12-26,87317030,1.8198,2
8792,6568,2005-12-27,87317030,1.3577,2
8793,6569,2005-12-28,87317030,1.3577,2
8794,6570,2005-12-29,87317030,1.2559,2
8795,6571,2005-12-30,87317030,1.2559,2
8796,6572,2005-12-31,87317030,11.0398,2
8797,6511,2006-01-01,87317030,31.2822,2
8798,6512,2006-01-02,87317030,9.1885,2
8799,6513,2006-01-03,87317030,4.5965,2
8800,6514,2006-01-04,87317030,2.5313,2
8801,6515,2006-01-05,87317030,2.5313,2
8802,6516,2006-01-06,87317030,2.0857,2
8803,6517,2006-01-07,87317030,1.8198,2
8804,6518,2006-01-08,87317030,1.5775,2
8805,6519,2006-01-09,87317030,1.4648,2
8806,6520,2006-01-10,87317030,1.3577,2
8807,6521,2006-01-11,87317030,1.3577,2
8808,6522,2006-01-12,87317030,1.1594,2
8809,6523,2006-01-13,87317030,1.3577,2
8810,6524,2006-01-14,87317030,3.8144,2
8811,6525,2006-01-15,87317030,2.5313,2
8812,6526,2006-01-16,87317030,2.2278,2
8813,6527,2006-01-17,87317030,7.9423,2
8814,6528,2006-01-18,87317030,10.0864,2
8815,6529,2006-01-19,87317030,12.5774,2
8816,6530,2006-01-20,87317030,16.0591,2
8817,6531,2006-01-21,87317030,7.9423,2
8818,6532,2006-01-22,87317030,23.0542,2
8819,6533,2006-01-23,87317030,82.6835,2
8820,6534,2006-01-24,87317030,67.7629,2
8821,6535,2006-01-25,87317030,52.1485,2
8822,6536,2006-01-26,87317030,36.3575,2
8823,6537,2006-01-27,87317030,21.1288,2
8824,6538,2006-01-28,87317030,12.5774,2
8825,6539,2006-01-29,87317030,10.556,2
8826,6540,2006-01-30,87317030,7.1764,2
8827,6541,2006-01-31,87317030,5.1721,2
8828,6483,2006-02-01,87317030,4.5965,2
8829,6484,2006-02-02,87317030,4.5965,2
8830,6485,2006-02-03,87317030,4.0645,2
8831,6486,2006-02-04,87317030,3.3448,2
8832,6487,2006-02-05,87317030,3.5745,2
8833,6488,2006-02-06,87317030,4.5965,2
8834,6489,2006-02-07,87317030,4.5965,2
8835,6490,2006-02-08,87317030,2.9146,2
8836,6491,2006-02-09,87317030,2.5313,2
8837,6492,2006-02-10,87317030,2.3763,2
8838,6493,2006-02-11,87317030,2.3763,2
8839,6494,2006-02-12,87317030,2.3763,2
8840,6495,2006-02-13,87317030,3.5745,2
8841,6496,2006-02-14,87317030,2.6928,2
8842,6497,2006-02-15,87317030,2.2278,2
8843,6498,2006-02-16,87317030,2.0857,2
8844,6499,2006-02-17,87317030,2.5313,2
8845,6500,2006-02-18,87317030,2.3763,2
8846,6501,2006-02-19,87317030,2.5313,2
8847,6502,2006-02-20,87317030,99.5896,2
8848,6503,2006-02-21,87317030,50.4832,2
8849,6504,2006-02-22,87317030,20.8527,2
8850,6505,2006-02-23,87317030,10.556,2
8851,6506,2006-02-24,87317030,8.7599,2
8852,6507,2006-02-25,87317030,6.4604,2
8853,6508,2006-02-26,87317030,9.6306,2
8854,6509,2006-02-27,87317030,8.7599,2
8855,6510,2006-02-28,87317030,5.4767,2
8856,6452,2006-03-01,87317030,4.5965,2
8857,6453,2006-03-02,87317030,4.0645,2
8858,6454,2006-03-03,87317030,5.7928,2
8859,6455,2006-03-04,87317030,11.0398,2
8860,6456,2006-03-05,87317030,5.7928,2
8861,6457,2006-03-06,87317030,4.0645,2
8862,6458,2006-03-07,87317030,3.1249,2
8863,6459,2006-03-08,87317030,2.6928,2
8864,6460,2006-03-09,87317030,2.5313,2
8865,6461,2006-03-10,87317030,2.2278,2
8866,6462,2006-03-11,87317030,2.0857,2
8867,6463,2006-03-12,87317030,1.9497,2
8868,6464,2006-03-13,87317030,1.8198,2
8869,6465,2006-03-14,87317030,1.6957,2
8870,6466,2006-03-15,87317030,1.5775,2
8871,6467,2006-03-16,87317030,1.5775,2
8872,6468,2006-03-17,87317030,1.5775,2
8873,6469,2006-03-18,87317030,1.4648,2
8874,6470,2006-03-19,87317030,7.1764,2
8875,6471,2006-03-20,87317030,16.0591,2
8876,6472,2006-03-21,87317030,10.556,2
8877,6473,2006-03-22,87317030,5.1721,2
8878,6474,2006-03-23,87317030,3.8144,2
8879,6475,2006-03-24,87317030,3.1249,2
8880,6476,2006-03-25,87317030,2.6928,2
8881,6477,2006-03-26,87317030,7.9423,2
8882,6478,2006-03-27,87317030,4.3252,2
8883,6479,2006-03-28,87317030,4.0645,2
8884,6480,2006-03-29,87317030,30.09,2
8885,6481,2006-03-30,87317030,20.1174,2
8886,6482,2006-03-31,87317030,9.6306,2
8887,6422,2006-04-01,87317030,6.4604,2
8888,6423,2006-04-02,87317030,4.8787,2
8889,6424,2006-04-03,87317030,4.0645,2
8890,6425,2006-04-04,87317030,2.5313,2
8891,6426,2006-04-05,87317030,2.9146,2
8892,6427,2006-04-06,87317030,2.6928,2
8893,6428,2006-04-07,87317030,2.5313,2
8894,6429,2006-04-08,87317030,3.3448,2
8895,6430,2006-04-09,87317030,2.6928,2
8896,6431,2006-04-10,87317030,5.1721,2
8897,6432,2006-04-11,87317030,4.5965,2
8898,6433,2006-04-12,87317030,3.3448,2
8899,6434,2006-04-13,87317030,2.5313,2
8900,6435,2006-04-14,87317030,2.3763,2
8901,6436,2006-04-15,87317030,2.0857,2
8902,6437,2006-04-16,87317030,2.0857,2
8903,6438,2006-04-17,87317030,2.9146,2
8904,6439,2006-04-18,87317030,2.3763,2
8905,6440,2006-04-19,87317030,2.2278,2
8906,6441,2006-04-20,87317030,2.0857,2
8907,6442,2006-04-21,87317030,1.8198,2
8908,6443,2006-04-22,87317030,2.5313,2
8909,6444,2006-04-23,87317030,2.0857,2
8910,6445,2006-04-24,87317030,1.8198,2
8911,6446,2006-04-25,87317030,1.5775,2
8912,6447,2006-04-26,87317030,1.5775,2
8913,6448,2006-04-27,87317030,1.5775,2
8914,6449,2006-04-28,87317030,1.5775,2
8915,6450,2006-04-29,87317030,1.4648,2
8916,6451,2006-04-30,87317030,1.3577,2
8917,6391,2006-05-01,87317030,1.3577,2
8918,6392,2006-05-02,87317030,1.2559,2
8919,6393,2006-05-03,87317030,2.3763,2
8920,6394,2006-05-04,87317030,6.1207,2
8921,6395,2006-05-05,87317030,3.5745,2
8922,6396,2006-05-06,87317030,2.5313,2
8923,6397,2006-05-07,87317030,2.2278,2
8924,6398,2006-05-08,87317030,1.8198,2
8925,6399,2006-05-09,87317030,2.3763,2
8926,6400,2006-05-10,87317030,4.3252,2
8927,6401,2006-05-11,87317030,11.5378,2
8928,6402,2006-05-12,87317030,7.1764,2
8929,6403,2006-05-13,87317030,5.1721,2
8930,6404,2006-05-14,87317030,4.0645,2
8931,6405,2006-05-15,87317030,3.3448,2
8932,6406,2006-05-16,87317030,2.6928,2
8933,6407,2006-05-17,87317030,2.5313,2
8934,6408,2006-05-18,87317030,2.3763,2
8935,6409,2006-05-19,87317030,2.2278,2
8936,6410,2006-05-20,87317030,6.4604,2
8937,6411,2006-05-21,87317030,9.6306,2
8938,6412,2006-05-22,87317030,5.7928,2
8939,6413,2006-05-23,87317030,4.5965,2
8940,6414,2006-05-24,87317030,4.0645,2
8941,6415,2006-05-25,87317030,3.5745,2
8942,6416,2006-05-26,87317030,3.1249,2
8943,6417,2006-05-27,87317030,2.6928,2
8944,6418,2006-05-28,87317030,3.3448,2
8945,6419,2006-05-29,87317030,3.1249,2
8946,6420,2006-05-30,87317030,6.8122,2
8947,6421,2006-05-31,87317030,26.6914,2
8978,6331,2006-09-01,87317030,2.2278,2
8979,6332,2006-09-02,87317030,2.3763,2
8980,6333,2006-09-03,87317030,2.5313,2
8981,6334,2006-09-04,87317030,2.2278,2
8982,6335,2006-09-05,87317030,1.9497,2
8983,6336,2006-09-06,87317030,1.8198,2
8984,6337,2006-09-07,87317030,1.6957,2
8985,6338,2006-09-08,87317030,1.6957,2
8986,6339,2006-09-09,87317030,9.6306,2
8987,6340,2006-09-10,87317030,7.9423,2
8988,6341,2006-09-11,87317030,4.0645,2
8989,6342,2006-09-12,87317030,2.9146,2
8990,6343,2006-09-13,87317030,2.5313,2
8991,6344,2006-09-14,87317030,2.5313,2
8992,6345,2006-09-15,87317030,4.0645,2
8993,6346,2006-09-16,87317030,15.4399,2
8994,6347,2006-09-17,87317030,5.7928,2
8995,6348,2006-09-18,87317030,4.3252,2
8996,6349,2006-09-19,87317030,3.5745,2
8997,6350,2006-09-20,87317030,3.1249,2
8998,6351,2006-09-21,87317030,3.3448,2
8999,6352,2006-09-22,87317030,2.9146,2
9000,6353,2006-09-23,87317030,2.6928,2
9001,6354,2006-09-24,87317030,2.5313,2
9002,6355,2006-09-25,87317030,2.2278,2
9003,6356,2006-09-26,87317030,2.0857,2
9004,6357,2006-09-27,87317030,1.8198,2
9005,6358,2006-09-28,87317030,1.8198,2
9006,6359,2006-09-29,87317030,1.8198,2
9007,6360,2006-09-30,87317030,1.8198,2
9008,6300,2006-10-01,87317030,1.6957,2
9009,6301,2006-10-02,87317030,1.6957,2
9010,6302,2006-10-03,87317030,1.5775,2
9011,6303,2006-10-04,87317030,1.5775,2
9012,6304,2006-10-05,87317030,1.5775,2
9013,6305,2006-10-06,87317030,1.5775,2
9014,6306,2006-10-07,87317030,1.6957,2
9015,6307,2006-10-08,87317030,1.5775,2
9016,6308,2006-10-09,87317030,1.5775,2
9017,6309,2006-10-10,87317030,1.5775,2
9018,6310,2006-10-11,87317030,1.5775,2
9019,6311,2006-10-12,87317030,1.8198,2
9020,6312,2006-10-13,87317030,1.8198,2
9021,6313,2006-10-14,87317030,1.5775,2
9022,6314,2006-10-15,87317030,1.4648,2
9023,6315,2006-10-16,87317030,1.8198,2
9024,6316,2006-10-17,87317030,2.6928,2
9025,6317,2006-10-18,87317030,1.9497,2
9026,6318,2006-10-19,87317030,1.5775,2
9027,6319,2006-10-20,87317030,2.5313,2
9028,6320,2006-10-21,87317030,3.1249,2
9029,6321,2006-10-22,87317030,2.2278,2
9030,6322,2006-10-23,87317030,1.8198,2
9031,6323,2006-10-24,87317030,1.5775,2
9032,6324,2006-10-25,87317030,1.3577,2
9033,6325,2006-10-26,87317030,1.3577,2
9034,6326,2006-10-27,87317030,2.5313,2
9035,6327,2006-10-28,87317030,1.5775,2
9036,6328,2006-10-29,87317030,1.3577,2
9037,6329,2006-10-30,87317030,1.2559,2
9038,6330,2006-10-31,87317030,1.1594,2
9039,6270,2006-11-01,87317030,1.1594,2
9040,6271,2006-11-02,87317030,1.1594,2
9041,6272,2006-11-03,87317030,1.3577,2
9042,6273,2006-11-04,87317030,1.3577,2
9043,6274,2006-11-05,87317030,1.2559,2
9044,6275,2006-11-06,87317030,2.9146,2
9045,6276,2006-11-07,87317030,5.4767,2
9046,6277,2006-11-08,87317030,2.9146,2
9047,6278,2006-11-09,87317030,2.2278,2
9048,6279,2006-11-10,87317030,1.8198,2
9049,6280,2006-11-11,87317030,1.5775,2
9050,6281,2006-11-12,87317030,1.5775,2
9051,6282,2006-11-13,87317030,1.5775,2
9052,6283,2006-11-14,87317030,1.3577,2
9053,6284,2006-11-15,87317030,1.2559,2
9054,6285,2006-11-16,87317030,1.1594,2
9055,6286,2006-11-17,87317030,1.1594,2
9056,6287,2006-11-18,87317030,1.5775,2
9057,6288,2006-11-19,87317030,55.5853,2
9058,6289,2006-11-20,87317030,107.4712,2
9059,6290,2006-11-21,87317030,33.1275,2
9060,6291,2006-11-22,87317030,14.2488,2
9061,6292,2006-11-23,87317030,8.7599,2
9062,6293,2006-11-24,87317030,6.4604,2
9063,6294,2006-11-25,87317030,23.5527,2
9064,6295,2006-11-26,87317030,38.3902,2
9065,6296,2006-11-27,87317030,48.0506,2
9066,6297,2006-11-28,87317030,31.8897,2
9067,6298,2006-11-29,87317030,22.5626,2
9068,6299,2006-11-30,87317030,33.1275,2
9069,6239,2006-12-01,87317030,21.1288,2
9070,6240,2006-12-02,87317030,12.5774,2
9071,6241,2006-12-03,87317030,8.7599,2
9072,6242,2006-12-04,87317030,6.4604,2
9073,6243,2006-12-05,87317030,5.1721,2
9074,6244,2006-12-06,87317030,11.5378,2
9075,6245,2006-12-07,87317030,13.6765,2
9076,6246,2006-12-08,87317030,7.553,2
9077,6247,2006-12-09,87317030,5.7928,2
9078,6248,2006-12-10,87317030,4.5965,2
9079,6249,2006-12-11,87317030,5.7928,2
9080,6250,2006-12-12,87317030,4.8787,2
9081,6251,2006-12-13,87317030,3.8144,2
9082,6252,2006-12-14,87317030,3.1249,2
9083,6253,2006-12-15,87317030,3.5745,2
9084,6254,2006-12-16,87317030,2.9146,2
9085,6255,2006-12-17,87317030,2.5313,2
9086,6256,2006-12-18,87317030,24.0582,2
9087,6257,2006-12-19,87317030,26.1505,2
9088,6258,2006-12-20,87317030,11.5378,2
9089,6259,2006-12-21,87317030,17.3457,2
9090,6260,2006-12-22,87317030,5.4767,2
9091,6261,2006-12-23,87317030,4.0645,2
9092,6262,2006-12-24,87317030,5.7928,2
9093,6263,2006-12-25,87317030,4.8787,2
9094,6264,2006-12-26,87317030,9.6306,2
9095,6265,2006-12-27,87317030,5.1721,2
9096,6266,2006-12-28,87317030,3.8144,2
9097,6267,2006-12-29,87317030,3.1249,2
9098,6268,2006-12-30,87317030,2.6928,2
9099,6269,2006-12-31,87317030,2.5313,2
9100,6208,2007-01-01,87317030,2.3763,2
9101,6209,2007-01-02,87317030,2.0857,2
9102,6210,2007-01-03,87317030,1.9497,2
9103,6211,2007-01-04,87317030,3.1249,2
9104,6212,2007-01-05,87317030,3.5745,2
9105,6213,2007-01-06,87317030,8.3446,2
9106,6214,2007-01-07,87317030,5.7928,2
9107,6215,2007-01-08,87317030,3.8144,2
9108,6216,2007-01-09,87317030,2.9146,2
9109,6217,2007-01-10,87317030,2.5313,2
9110,6218,2007-01-11,87317030,2.3763,2
9111,6219,2007-01-12,87317030,9.6306,2
9112,6220,2007-01-13,87317030,14.8365,2
9113,6221,2007-01-14,87317030,6.4604,2
9114,6222,2007-01-15,87317030,4.5965,2
9115,6223,2007-01-16,87317030,3.3448,2
9116,6224,2007-01-17,87317030,2.6928,2
9117,6225,2007-01-18,87317030,13.6765,2
9118,6226,2007-01-19,87317030,11.5378,2
9119,6227,2007-01-20,87317030,5.7928,2
9120,6228,2007-01-21,87317030,8.7599,2
9121,6229,2007-01-22,87317030,6.4604,2
9122,6230,2007-01-23,87317030,4.8787,2
9123,6231,2007-01-24,87317030,4.0645,2
9124,6232,2007-01-25,87317030,3.5745,2
9125,6233,2007-01-26,87317030,2.9146,2
9126,6234,2007-01-27,87317030,3.1249,2
