,index,Data,EstacaoCodigo,Vazao,NivelConsistencia
19624,11162,1993-09-23,86510000,860.976,2
19625,11163,1993-09-24,86510000,717.1876,2
19626,11164,1993-09-25,86510000,713.2454,2
19627,11165,1993-09-26,86510000,510.9902,2
19628,11166,1993-09-27,86510000,1371.7943,2
19629,11167,1993-09-28,86510000,1333.0558,2
19630,11168,1993-09-29,86510000,930.4252,2
19631,11169,1993-09-30,86510000,625.1628,2
19632,11109,1993-10-01,86510000,425.5801,2
19633,11110,1993-10-02,86510000,385.4063,2
19634,11111,1993-10-03,86510000,332.6248,2
19635,11112,1993-10-04,86510000,335.4694,2
19636,11113,1993-10-05,86510000,454.387,2
19637,11114,1993-10-06,86510000,573.9999,2
19638,11115,1993-10-07,86510000,464.1685,2
19639,11116,1993-10-08,86510000,397.5855,2
19640,11117,1993-10-09,86510000,321.5868,2
19641,11118,1993-10-10,86510000,287.5303,2
19642,11119,1993-10-11,86510000,257.4999,2
19643,11120,1993-10-12,86510000,221.9021,2
19644,11121,1993-10-13,86510000,212.78,2
19645,11122,1993-10-14,86510000,190.6699,2
19646,11123,1993-10-15,86510000,153.4273,2
19647,11124,1993-10-16,86510000,212.78,2
19648,11125,1993-10-17,86510000,221.9021,2
19649,11126,1993-10-18,86510000,179.9917,2
19650,11127,1993-10-19,86510000,161.4147,2
19651,11128,1993-10-20,86510000,165.4708,2
19652,11129,1993-10-21,86510000,179.9917,2
19653,11130,1993-10-22,86510000,171.6324,2
19654,11131,1993-10-23,86510000,444.6949,2
19655,11132,1993-10-24,86510000,1183.2183,2
19656,11133,1993-10-25,86510000,632.6241,2
19657,11134,1993-10-26,86510000,425.5801,2
19658,11135,1993-10-27,86510000,388.4358,2
19659,11136,1993-10-28,86510000,305.6735,2
19660,11137,1993-10-29,86510000,255.0591,2
19661,11138,1993-10-30,86510000,212.78,2
19662,11139,1993-10-31,86510000,179.9917,2
19663,11079,1993-11-01,86510000,177.8866,2
19664,11080,1993-11-02,86510000,215.0458,2
19665,11081,1993-11-03,86510000,199.394,2
19666,11082,1993-11-04,86510000,173.7069,2
19667,11083,1993-11-05,86510000,153.4273,2
19668,11084,1993-11-06,86510000,145.6075,2
19669,11085,1993-11-07,86510000,136.071,2
19670,11086,1993-11-08,86510000,124.9807,2
19671,11087,1993-11-09,86510000,109.0805,2
19672,11088,1993-11-10,86510000,100.6353,2
19673,11089,1993-11-11,86510000,95.7033,2
19674,11090,1993-11-12,86510000,87.7116,2
19675,11091,1993-11-13,86510000,89.2869,2
19676,11092,1993-11-14,86510000,87.7116,2
19677,11093,1993-11-15,86510000,116.0373,2
19678,11094,1993-11-16,86510000,524.7206,2
19679,11095,1993-11-17,86510000,1126.1812,2
19680,11096,1993-11-18,86510000,1029.6619,2
19681,11097,1993-11-19,86510000,577.5923,2
19682,11098,1993-11-20,86510000,373.3898,2
19683,11099,1993-11-21,86510000,262.4101,2
19684,11100,1993-11-22,86510000,208.2783,2
19685,11101,1993-11-23,86510000,173.7069,2
19686,11102,1993-11-24,86510000,151.4566,2
19687,11103,1993-11-25,86510000,163.4376,2
19688,11104,1993-11-26,86510000,233.5255,2
19689,11105,1993-11-27,86510000,221.9021,2
19690,11106,1993-11-28,86510000,190.6699,2
19691,11107,1993-11-29,86510000,151.4566,2
19692,11108,1993-11-30,86510000,139.8537,2
19693,11048,1993-12-01,86510000,134.1957,2
19694,11049,1993-12-02,86510000,153.4273,2
19695,11050,1993-12-03,86510000,182.107,2
19696,11051,1993-12-04,86510000,157.4001,2
19697,11052,1993-12-05,86510000,277.3688,2
19698,11053,1993-12-06,86510000,1699.941,2
19699,11054,1993-12-07,86510000,1247.7622,2
19700,11055,1993-12-08,86510000,1096.6825,2
19701,11056,1993-12-09,86510000,1235.3468,2
19702,11057,1993-12-10,86510000,957.0619,2
19703,11058,1993-12-11,86510000,957.0619,2
19704,11059,1993-12-12,86510000,948.1472,2
19705,11060,1993-12-13,86510000,549.1234,2
19706,11061,1993-12-14,86510000,391.4756,2
19707,11062,1993-12-15,86510000,341.1899,2
19708,11063,1993-12-16,86510000,438.2833,2
19709,11064,1993-12-17,86510000,810.4113,2
19710,11065,1993-12-18,86510000,542.1027,2
19711,11066,1993-12-19,86510000,344.0656,2
19712,11067,1993-12-20,86510000,274.852,2
19713,11068,1993-12-21,86510000,255.0591,2
19714,11069,1993-12-22,86510000,217.3214,2
19715,11070,1993-12-23,86510000,149.4964,2
19716,11071,1993-12-24,86510000,163.4376,2
19717,11072,1993-12-25,86510000,147.5467,2
19718,11073,1993-12-26,86510000,136.071,2
19719,11074,1993-12-27,86510000,128.6343,2
19720,11075,1993-12-28,86510000,139.8537,2
19721,11076,1993-12-29,86510000,267.3584,2
19722,11077,1993-12-30,86510000,355.6719,2
19723,11078,1993-12-31,86510000,264.8795,2
19724,11017,1994-01-01,86510000,203.8162,2
19725,11018,1994-01-02,86510000,161.4147,2
19726,11019,1994-01-03,86510000,136.071,2
19727,11020,1994-01-04,86510000,121.3705,2
19728,11021,1994-01-05,86510000,110.8031,2
19729,11022,1994-01-06,86510000,109.0805,2
19730,11023,1994-01-07,86510000,105.6688,2
19731,11024,1994-01-08,86510000,103.9797,2
19732,11025,1994-01-09,86510000,100.6353,2
19733,11026,1994-01-10,86510000,105.6688,2
19734,11027,1994-01-11,86510000,139.8537,2
19735,11028,1994-01-12,86510000,201.6001,2
19736,11029,1994-01-13,86510000,163.4376,2
19737,11030,1994-01-14,86510000,128.6343,2
19738,11031,1994-01-15,86510000,105.6688,2
19739,11032,1994-01-16,86510000,90.8738,2
19740,11033,1994-01-17,86510000,83.0551,2
19741,11034,1994-01-18,86510000,75.5283,2
19742,11035,1994-01-19,86510000,86.1478,2
19743,11036,1994-01-20,86510000,98.9799,2
19744,11037,1994-01-21,86510000,114.2815,2
19745,11038,1994-01-22,86510000,103.9797,2
19746,11039,1994-01-23,86510000,83.0551,2
19747,11040,1994-01-24,86510000,77.0101,2
19748,11041,1994-01-25,86510000,75.5283,2
19749,11042,1994-01-26,86510000,64.1052,2
19750,11043,1994-01-27,86510000,77.0101,2
19751,11044,1994-01-28,86510000,64.1052,2
19752,11045,1994-01-29,86510000,57.3616,2
19753,11046,1994-01-30,86510000,50.9296,2
19754,11047,1994-01-31,86510000,60.0219,2
19755,10989,1994-02-01,86510000,61.3707,2
19756,10990,1994-02-02,86510000,54.751,2
19757,10991,1994-02-03,86510000,71.1544,2
19758,10992,1994-02-04,86510000,78.5037,2
19759,10993,1994-02-05,86510000,77.0101,2
19760,10994,1994-02-06,86510000,92.4722,2
19761,10995,1994-02-07,86510000,103.9797,2
19762,10996,1994-02-08,86510000,103.9797,2
19763,10997,1994-02-09,86510000,78.5037,2
19764,10998,1994-02-10,86510000,65.4907,2
19765,10999,1994-02-11,86510000,60.0219,2
19766,11000,1994-02-12,86510000,74.0584,2
19767,11001,1994-02-13,86510000,137.957,2
19768,11002,1994-02-14,86510000,292.6674,2
19769,11003,1994-02-15,86510000,822.9294,2
19770,11004,1994-02-16,86510000,1260.2347,2
19771,11005,1994-02-17,86510000,777.4326,2
19772,11006,1994-02-18,86510000,1834.9957,2
19773,11007,1994-02-19,86510000,1371.7943,2
19774,11008,1994-02-20,86510000,1020.4626,2
19775,11009,1994-02-21,86510000,769.2797,2
19776,11010,1994-02-22,86510000,666.6686,2
19777,11011,1994-02-23,86510000,737.0377,2
19778,11012,1994-02-24,86510000,697.5701,2
19779,11013,1994-02-25,86510000,1034.2748,2
19780,11014,1994-02-26,86510000,1076.2474,2
19781,11015,1994-02-27,86510000,655.2356,2
19782,11016,1994-02-28,86510000,447.9157,2
19783,10958,1994-03-01,86510000,361.5369,2
19784,10959,1994-03-02,86510000,400.6557,2
19785,10960,1994-03-03,86510000,457.6376,2
19786,10961,1994-03-04,86510000,324.2713,2
19787,10962,1994-03-05,86510000,255.0591,2
19788,10963,1994-03-06,86510000,224.2072,2
19789,10964,1994-03-07,86510000,195.0119,2
19790,10965,1994-03-08,86510000,195.0119,2
19791,10966,1994-03-09,86510000,255.0591,2
19792,10967,1994-03-10,86510000,305.6735,2
19793,10968,1994-03-11,86510000,483.9988,2
19794,10969,1994-03-12,86510000,310.9409,2
19795,10970,1994-03-13,86510000,324.2713,2
19796,10971,1994-03-14,86510000,231.1813,2
19797,10972,1994-03-15,86510000,192.8358,2
19798,10973,1994-03-16,86510000,175.7916,2
19799,10974,1994-03-17,86510000,157.4001,2
19800,10975,1994-03-18,86510000,157.4001,2
19801,10976,1994-03-19,86510000,151.4566,2
19802,10977,1994-03-20,86510000,818.7475,2
19803,10978,1994-03-21,86510000,464.1685,2
19804,10979,1994-03-22,86510000,346.9518,2
19805,10980,1994-03-23,86510000,269.8468,2
19806,10981,1994-03-24,86510000,210.5242,2
19807,10982,1994-03-25,86510000,186.3682,2
19808,10983,1994-03-26,86510000,169.5683,2
19809,10984,1994-03-27,86510000,161.4147,2
19810,10985,1994-03-28,86510000,157.4001,2
19811,10986,1994-03-29,86510000,137.957,2
19812,10987,1994-03-30,86510000,123.1702,2
19813,10988,1994-03-31,86510000,114.2815,2
19814,10928,1994-04-01,86510000,105.6688,2
19815,10929,1994-04-02,86510000,100.6353,2
19816,10930,1994-04-03,86510000,95.7033,2
19817,10931,1994-04-04,86510000,92.4722,2
19818,10932,1994-04-05,86510000,86.1478,2
19819,10933,1994-04-06,86510000,89.2869,2
19820,10934,1994-04-07,86510000,126.8021,2
19821,10935,1994-04-08,86510000,221.9021,2
19822,10936,1994-04-09,86510000,224.2072,2
19823,10937,1994-04-10,86510000,184.2325,2
19824,10938,1994-04-11,86510000,147.5467,2
19825,10939,1994-04-12,86510000,124.9807,2
19826,10940,1994-04-13,86510000,109.0805,2
19827,10941,1994-04-14,86510000,98.9799,2
19828,10942,1994-04-15,86510000,90.8738,2
19829,10943,1994-04-16,86510000,83.0551,2
19830,10944,1994-04-17,86510000,77.0101,2
19831,10945,1994-04-18,86510000,77.0101,2
19832,10946,1994-04-19,86510000,74.0584,2
19833,10947,1994-04-20,86510000,69.7204,2
19834,10948,1994-04-21,86510000,233.5255,2
19835,10949,1994-04-22,86510000,1667.8081,2
19836,10950,1994-04-23,86510000,1055.9894,2
19837,10951,1994-04-24,86510000,364.4847,2
19838,10952,1994-04-25,86510000,355.6719,2
19839,10953,1994-04-26,86510000,2032.789,2
19840,10954,1994-04-27,86510000,1853.6097,2
19841,10955,1994-04-28,86510000,1061.7594,2
19842,10956,1994-04-29,86510000,621.4463,2
19843,10957,1994-04-30,86510000,447.9157,2
19844,10897,1994-05-01,86510000,394.5255,2
19845,10898,1994-05-02,86510000,318.9115,2
19846,10899,1994-05-03,86510000,264.8795,2
19847,10900,1994-05-04,86510000,231.1813,2
19848,10901,1994-05-05,86510000,224.2072,2
19849,10902,1994-05-06,86510000,247.7944,2
19850,10903,1994-05-07,86510000,217.3214,2
19851,10904,1994-05-08,86510000,186.3682,2
19852,10905,1994-05-09,86510000,179.9917,2
19853,10906,1994-05-10,86510000,171.6324,2
19854,10907,1994-05-11,86510000,388.4358,2
19855,10908,1994-05-12,86510000,682.0444,2
19856,10909,1994-05-13,86510000,1562.7375,2
19857,10910,1994-05-14,86510000,1291.665,2
19858,10911,1994-05-15,86510000,1064.6498,2
19859,10912,1994-05-16,86510000,725.0997,2
19860,10913,1994-05-17,86510000,670.4985,2
19861,10914,1994-05-18,86510000,470.7391,2
19862,10915,1994-05-19,86510000,382.3869,2
19863,10916,1994-05-20,86510000,324.2713,2
19864,10917,1994-05-21,86510000,272.3447,2
19865,10918,1994-05-22,86510000,252.628,2
19866,10919,1994-05-23,86510000,235.8794,2
19867,10920,1994-05-24,86510000,212.78,2
19868,10921,1994-05-25,86510000,367.4429,2
19869,10922,1994-05-26,86510000,2748.1567,2
19870,10923,1994-05-27,86510000,1678.4878,2
19871,10924,1994-05-28,86510000,1470.8663,2
19872,10925,1994-05-29,86510000,1102.5533,2
19873,10926,1994-05-30,86510000,899.7571,2
19874,10927,1994-05-31,86510000,891.0759,2
19875,10867,1994-06-01,86510000,2239.845,2
19876,10868,1994-06-02,86510000,1524.9999,2
19877,10869,1994-06-03,86510000,1050.2339,2
19878,10870,1994-06-04,86510000,818.7475,2
19879,10871,1994-06-05,86510000,749.0591,2
19880,10872,1994-06-06,86510000,628.8887,2
19881,10873,1994-06-07,86510000,733.0491,2
19882,10874,1994-06-08,86510000,757.1197,2
19883,10875,1994-06-09,86510000,655.2356,2
19884,10876,1994-06-10,86510000,474.0392,2
19885,10877,1994-06-11,86510000,447.9157,2
19886,10878,1994-06-12,86510000,385.4063,2
19887,10879,1994-06-13,86510000,335.4694,2
19888,10880,1994-06-14,86510000,300.4431,2
19889,10881,1994-06-15,86510000,264.8795,2
19890,10882,1994-06-16,86510000,221.9021,2
19891,10883,1994-06-17,86510000,182.107,2
19892,10884,1994-06-18,86510000,161.4147,2
19893,10885,1994-06-19,86510000,431.9117,2
19894,10886,1994-06-20,86510000,2619.8909,2
19895,10887,1994-06-21,86510000,1511.3822,2
19896,10888,1994-06-22,86510000,1132.124,2
19897,10889,1994-06-23,86510000,674.3377,2
19898,10890,1994-06-24,86510000,367.4429,2
19899,10891,1994-06-25,86510000,1038.8964,2
19900,10892,1994-06-26,86510000,1138.0813,2
19901,10893,1994-06-27,86510000,737.0377,2
19902,10894,1994-06-28,86510000,542.1027,2
19903,10895,1994-06-29,86510000,447.9157,2
19904,10896,1994-06-30,86510000,382.3869,2
19905,10836,1994-07-01,86510000,470.7391,2
19906,10837,1994-07-02,86510000,3313.5522,2
19907,10838,1994-07-03,86510000,2001.7544,2
19908,10839,1994-07-04,86510000,1198.443,2
19909,10840,1994-07-05,86510000,993.0775,2
19910,10841,1994-07-06,86510000,1253.9913,2
19911,10842,1994-07-07,86510000,2641.8042,2
19912,10843,1994-07-08,86510000,2103.4177,2
19913,10844,1994-07-09,86510000,1250.875,2
19914,10845,1994-07-10,86510000,1020.4626,2
19915,10846,1994-07-11,86510000,789.7307,2
19916,10847,1994-07-12,86510000,628.8887,2
19917,10848,1994-07-13,86510000,531.6443,2
19918,10849,1994-07-14,86510000,454.387,2
19919,10850,1994-07-15,86510000,400.6557,2
19920,10851,1994-07-16,86510000,349.8482,2
19921,10852,1994-07-17,86510000,318.9115,2
19922,10853,1994-07-18,86510000,292.6674,2
19923,10854,1994-07-19,86510000,267.3584,2
19924,10855,1994-07-20,86510000,247.7944,2
19925,10856,1994-07-21,86510000,228.8468,2
19926,10857,1994-07-22,86510000,224.2072,2
19927,10858,1994-07-23,86510000,295.25,2
19928,10859,1994-07-24,86510000,397.5855,2
19929,10860,1994-07-25,86510000,335.4694,2
19930,10861,1994-07-26,86510000,326.9666,2
19931,10862,1994-07-27,86510000,552.6482,2
19932,10863,1994-07-28,86510000,444.6949,2
19933,10864,1994-07-29,86510000,361.5369,2
19934,10865,1994-07-30,86510000,324.2713,2
19935,10866,1994-07-31,86510000,470.7391,2
19936,10805,1994-08-01,86510000,460.8981,2
19937,10806,1994-08-02,86510000,416.1579,2
19938,10807,1994-08-03,86510000,422.4293,2
19939,10808,1994-08-04,86510000,451.1464,2
19940,10809,1994-08-05,86510000,385.4063,2
19941,10810,1994-08-06,86510000,329.7905,2
19942,10811,1994-08-07,86510000,274.852,2
19943,10812,1994-08-08,86510000,245.3921,2
19944,10813,1994-08-09,86510000,221.9021,2
19945,10814,1994-08-10,86510000,215.0458,2
19946,10815,1994-08-11,86510000,212.78,2
19947,10816,1994-08-12,86510000,197.1979,2
19948,10817,1994-08-13,86510000,163.4376,2
19949,10818,1994-08-14,86510000,169.5683,2
19950,10819,1994-08-15,86510000,190.6699,2
19951,10820,1994-08-16,86510000,908.4744,2
19952,10821,1994-08-17,86510000,974.9985,2
19953,10822,1994-08-18,86510000,603.0067,2
19954,10823,1994-08-19,86510000,397.5855,2
19955,10824,1994-08-20,86510000,284.9758,2
19956,10825,1994-08-21,86510000,250.2064,2
19957,10826,1994-08-22,86510000,159.4022,2
19958,10827,1994-08-23,86510000,199.394,2
19959,10828,1994-08-24,86510000,179.9917,2
19960,10829,1994-08-25,86510000,161.4147,2
19961,10830,1994-08-26,86510000,141.761,2
19962,10831,1994-08-27,86510000,136.071,2
19963,10832,1994-08-28,86510000,130.4773,2
19964,10833,1994-08-29,86510000,128.6343,2
19965,10834,1994-08-30,86510000,126.8021,2
19966,10835,1994-08-31,86510000,126.8021,2
19967,10775,1994-09-01,86510000,123.1702,2
19968,10776,1994-09-02,86510000,119.5818,2
19969,10777,1994-09-03,86510000,114.2815,2
19970,10778,1994-09-04,86510000,112.5368,2
19971,10779,1994-09-05,86510000,110.8031,2
19972,10780,1994-09-06,86510000,107.3691,2
19973,10781,1994-09-07,86510000,107.3691,2
19974,10782,1994-09-08,86510000,143.679,2
19975,10783,1994-09-09,86510000,228.8468,2
19976,10784,1994-09-10,86510000,245.3921,2
19977,10785,1994-09-11,86510000,171.6324,2
19978,10786,1994-09-12,86510000,145.6075,2
19979,10787,1994-09-13,86510000,126.8021,2
19980,10788,1994-09-14,86510000,507.582,2
19981,10789,1994-09-15,86510000,632.6241,2
19982,10790,1994-09-16,86510000,610.354,2
19983,10791,1994-09-17,86510000,510.9902,2
19984,10792,1994-09-18,86510000,438.2833,2
19985,10793,1994-09-19,86510000,425.5801,2
19986,10794,1994-09-20,86510000,338.3245,2
19987,10795,1994-09-21,86510000,224.2072,2
19988,10796,1994-09-22,86510000,203.8162,2
19989,10797,1994-09-23,86510000,177.8866,2
19990,10798,1994-09-24,86510000,145.6075,2
19991,10799,1994-09-25,86510000,132.3311,2
19992,10800,1994-09-26,86510000,128.6343,2
19993,10801,1994-09-27,86510000,137.957,2
19994,10802,1994-09-28,86510000,134.1957,2
19995,10803,1994-09-29,86510000,123.1702,2
19996,10804,1994-09-30,86510000,114.2815,2
19997,10744,1994-10-01,86510000,137.957,2
19998,10745,1994-10-02,86510000,559.7269,2
19999,10746,1994-10-03,86510000,2929.6858,2
20000,10747,1994-10-04,86510000,1898.6351,2
20001,10748,1994-10-05,86510000,1362.062,2
20002,10749,1994-10-06,86510000,886.7488,2
20003,10750,1994-10-07,86510000,595.6976,2
20004,10751,1994-10-08,86510000,474.0392,2
20005,10752,1994-10-09,86510000,385.4063,2
20006,10753,1994-10-10,86510000,338.3245,2
20007,10754,1994-10-11,86510000,290.0942,2
20008,10755,1994-10-12,86510000,272.3447,2
20009,10756,1994-10-13,86510000,272.3447,2
20010,10757,1994-10-14,86510000,400.6557,2
20011,10758,1994-10-15,86510000,397.5855,2
20012,10759,1994-10-16,86510000,349.8482,2
20013,10760,1994-10-17,86510000,413.0373,2
20014,10761,1994-10-18,86510000,961.5325,2
20015,10762,1994-10-19,86510000,1750.4849,2
20016,10763,1994-10-20,86510000,1902.4098,2
20017,10764,1994-10-21,86510000,2079.7517,2
20018,10765,1994-10-22,86510000,1310.694,2
20019,10766,1994-10-23,86510000,1754.1212,2
20020,10767,1994-10-24,86510000,2040.5818,2
20021,10768,1994-10-25,86510000,1685.625,2
20022,10769,1994-10-26,86510000,1297.9938,2
20023,10770,1994-10-27,86510000,943.7032,2
20024,10771,1994-10-28,86510000,651.4433,2
20025,10772,1994-10-29,86510000,435.0925,2
20026,10773,1994-10-30,86510000,406.8263,2
20027,10774,1994-10-31,86510000,329.7905,2
20028,10714,1994-11-01,86510000,338.3245,2
20029,10715,1994-11-02,86510000,797.9754,2
20030,10716,1994-11-03,86510000,697.5701,2
20031,10717,1994-11-04,86510000,425.5801,2
20032,10718,1994-11-05,86510000,603.0067,2
20033,10719,1994-11-06,86510000,729.0698,2
20034,10720,1994-11-07,86510000,584.8057,2
20035,10721,1994-11-08,86510000,500.7949,2
20036,10722,1994-11-09,86510000,460.8981,2
20037,10723,1994-11-10,86510000,460.8981,2
20038,10724,1994-11-11,86510000,364.4847,2
20039,10725,1994-11-12,86510000,308.3026,2
20040,10726,1994-11-13,86510000,267.3584,2
20041,10727,1994-11-14,86510000,255.0591,2
20042,10728,1994-11-15,86510000,250.2064,2
20043,10729,1994-11-16,86510000,242.9994,2
20044,10730,1994-11-17,86510000,201.6001,2
20045,10731,1994-11-18,86510000,179.9917,2
20046,10732,1994-11-19,86510000,279.8951,2
20047,10733,1994-11-20,86510000,245.3921,2
20048,10734,1994-11-21,86510000,212.78,2
20049,10735,1994-11-22,86510000,177.8866,2
20050,10736,1994-11-23,86510000,153.4273,2
20051,10737,1994-11-24,86510000,137.957,2
20052,10738,1994-11-25,86510000,126.8021,2
20053,10739,1994-11-26,86510000,117.8041,2
20054,10740,1994-11-27,86510000,116.0373,2
20055,10741,1994-11-28,86510000,121.3705,2
20056,10742,1994-11-29,86510000,130.4773,2
20057,10743,1994-11-30,86510000,161.4147,2
20058,10683,1994-12-01,86510000,163.4376,2
20059,10684,1994-12-02,86510000,143.679,2
20060,10685,1994-12-03,86510000,121.3705,2
20061,10686,1994-12-04,86510000,128.6343,2
20062,10687,1994-12-05,86510000,153.4273,2
20063,10688,1994-12-06,86510000,203.8162,2
20064,10689,1994-12-07,86510000,184.2325,2
20065,10690,1994-12-08,86510000,143.679,2
20066,10691,1994-12-09,86510000,116.0373,2
20067,10692,1994-12-10,86510000,102.3019,2
20068,10693,1994-12-11,86510000,84.5956,2
20069,10694,1994-12-12,86510000,74.0584,2
20070,10695,1994-12-13,86510000,74.0584,2
20071,10696,1994-12-14,86510000,95.7033,2
20072,10697,1994-12-15,86510000,190.6699,2
20073,10698,1994-12-16,86510000,165.4708,2
20074,10699,1994-12-17,86510000,175.7916,2
20075,10700,1994-12-18,86510000,221.9021,2
20076,10701,1994-12-19,86510000,167.5144,2
20077,10702,1994-12-20,86510000,134.1957,2
20078,10703,1994-12-21,86510000,137.957,2
20079,10704,1994-12-22,86510000,240.6164,2
20080,10705,1994-12-23,86510000,235.8794,2
20081,10706,1994-12-24,86510000,247.7944,2
20082,10707,1994-12-25,86510000,179.9917,2
20083,10708,1994-12-26,86510000,128.6343,2
20084,10709,1994-12-27,86510000,103.9797,2
20085,10710,1994-12-28,86510000,105.6688,2
20086,10711,1994-12-29,86510000,238.2431,2
20087,10712,1994-12-30,86510000,464.1685,2
20088,10713,1994-12-31,86510000,749.0591,2
20089,10652,1995-01-01,86510000,948.1472,2
20090,10653,1995-01-02,86510000,528.1776,2
20091,10654,1995-01-03,86510000,326.9666,2
20092,10655,1995-01-04,86510000,305.6735,2
20093,10656,1995-01-05,86510000,242.9994,2
20094,10657,1995-01-06,86510000,231.1813,2
20095,10658,1995-01-07,86510000,269.8468,2
20096,10659,1995-01-08,86510000,201.6001,2
20097,10660,1995-01-09,86510000,177.8866,2
20098,10661,1995-01-10,86510000,197.1979,2
20099,10662,1995-01-11,86510000,494.047,2
20100,10663,1995-01-12,86510000,358.5993,2
20101,10664,1995-01-13,86510000,300.4431,2
20102,10665,1995-01-14,86510000,984.0202,2
20103,10666,1995-01-15,86510000,1611.3795,2
20104,10667,1995-01-16,86510000,1801.7084,2
20105,10668,1995-01-17,86510000,1417.633,2
20106,10669,1995-01-18,86510000,835.5296,2
20107,10670,1995-01-19,86510000,614.0419,2
20108,10671,1995-01-20,86510000,573.9999,2
20109,10672,1995-01-21,86510000,507.582,2
20110,10673,1995-01-22,86510000,570.4173,2
20111,10674,1995-01-23,86510000,464.1685,2
20112,10675,1995-01-24,86510000,431.9117,2
20113,10676,1995-01-25,86510000,355.6719,2
20114,10677,1995-01-26,86510000,269.8468,2
20115,10678,1995-01-27,86510000,290.0942,2
20116,10679,1995-01-28,86510000,313.5885,2
20117,10680,1995-01-29,86510000,603.0067,2
20118,10681,1995-01-30,86510000,364.4847,2
20119,10682,1995-01-31,86510000,267.3584,2
20120,10624,1995-02-01,86510000,217.3214,2
20121,10625,1995-02-02,86510000,221.9021,2
20122,10626,1995-02-03,86510000,269.8468,2
20123,10627,1995-02-04,86510000,313.5886,2
20124,10628,1995-02-05,86510000,221.9021,2
20125,10629,1995-02-06,86510000,210.5242,2
20126,10630,1995-02-07,86510000,219.6068,2
20127,10631,1995-02-08,86510000,219.6068,2
20128,10632,1995-02-09,86510000,250.2064,2
20129,10633,1995-02-10,86510000,208.2783,2
20130,10634,1995-02-11,86510000,169.5683,2
20131,10635,1995-02-12,86510000,173.7069,2
20132,10636,1995-02-13,86510000,208.2783,2
20133,10637,1995-02-14,86510000,233.5255,2
20134,10638,1995-02-15,86510000,269.8468,2
20135,10639,1995-02-16,86510000,287.5303,2
20136,10640,1995-02-17,86510000,364.4847,2
20137,10641,1995-02-18,86510000,290.0942,2
20138,10642,1995-02-19,86510000,290.0942,2
20139,10643,1995-02-20,86510000,316.2454,2
20140,10644,1995-02-21,86510000,257.4999,2
20141,10645,1995-02-22,86510000,201.6001,2
20142,10646,1995-02-23,86510000,171.6325,2
20143,10647,1995-02-24,86510000,175.7916,2
20144,10648,1995-02-25,86510000,173.7069,2
20145,10649,1995-02-26,86510000,177.8866,2
20146,10650,1995-02-27,86510000,197.1979,2
20147,10651,1995-02-28,86510000,419.2886,2
20148,10593,1995-03-01,86510000,678.1864,2
20149,10594,1995-03-02,86510000,556.1827,2
20150,10595,1995-03-03,86510000,451.1464,2
20151,10596,1995-03-04,86510000,341.1899,2
20152,10597,1995-03-05,86510000,308.3026,2
20153,10598,1995-03-06,86510000,297.8419,2
20154,10599,1995-03-07,86510000,295.25,2
20155,10600,1995-03-08,86510000,297.8419,2
20156,10601,1995-03-09,86510000,247.7944,2
20157,10602,1995-03-10,86510000,173.7069,2
20158,10603,1995-03-11,86510000,145.6075,2
20159,10604,1995-03-12,86510000,136.071,2
20160,10605,1995-03-13,86510000,124.9807,2
20161,10606,1995-03-14,86510000,114.2815,2
20162,10607,1995-03-15,86510000,100.6353,2
20163,10608,1995-03-16,86510000,92.4722,2
20164,10609,1995-03-17,86510000,86.1478,2
20165,10610,1995-03-18,86510000,80.0091,2
20166,10611,1995-03-19,86510000,75.5283,2
20167,10612,1995-03-20,86510000,71.1544,2
20168,10613,1995-03-21,86510000,71.1544,2
20169,10614,1995-03-22,86510000,66.8885,2
20170,10615,1995-03-23,86510000,62.7318,2
20171,10616,1995-03-24,86510000,68.2984,2
20172,10617,1995-03-25,86510000,66.8885,2
20173,10618,1995-03-26,86510000,77.0101,2
20174,10619,1995-03-27,86510000,74.0584,2
20175,10620,1995-03-28,86510000,92.4722,2
20176,10621,1995-03-29,86510000,72.6004,2
20177,10622,1995-03-30,86510000,65.4907,2
20178,10623,1995-03-31,86510000,123.1702,2
20179,10563,1995-04-01,86510000,66.8885,2
20180,10564,1995-04-02,86510000,119.5818,2
20181,10565,1995-04-03,86510000,155.4085,2
20182,10566,1995-04-04,86510000,145.6075,2
20183,10567,1995-04-05,86510000,107.3691,2
20184,10568,1995-04-06,86510000,80.0091,2
20185,10569,1995-04-07,86510000,65.4907,2
20186,10570,1995-04-08,86510000,49.6812,2
20187,10571,1995-04-09,86510000,39.191,2
20188,10572,1995-04-10,86510000,33.7771,2
20189,10573,1995-04-11,86510000,38.2725,2
20190,10574,1995-04-12,86510000,171.6325,2
20191,10575,1995-04-13,86510000,159.4022,2
20192,10576,1995-04-14,86510000,153.4273,2
20193,10577,1995-04-15,86510000,128.6343,2
20194,10578,1995-04-16,86510000,97.3359,2
20195,10579,1995-04-17,86510000,74.0584,2
20196,10580,1995-04-18,86510000,74.0584,2
20197,10581,1995-04-19,86510000,83.0551,2
20198,10582,1995-04-20,86510000,90.8738,2
20199,10583,1995-04-21,86510000,157.4001,2
20200,10584,1995-04-22,86510000,153.4273,2
20201,10585,1995-04-23,86510000,130.4773,2
20202,10586,1995-04-24,86510000,107.3691,2
20203,10587,1995-04-25,86510000,84.5956,2
20204,10588,1995-04-26,86510000,89.287,2
