EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
87317030;2;01/06/2015;;1;1;97,6;5,9;24,33;18;10;1;1;1;;;34,9871;17,948;13,5451;10,4639;8,7245;47,5667;11,93;7,9409;6,8661;5,9043;60,9767;59,9658;25,998;23,3458;15,947;10,4639;8,3258;97,6048;46,6703;25,0901;15,947;13,5451;53,1174;37,3541;21,6941;14,1182;11,4253;8,7245;7,2114;6,5333;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/05/2015;;1;1;213,65;3,21;37,07;28;9;1;1;1;;;6,5333;5,3217;5,0472;6,2128;5,3217;4,287;3,8302;3,6161;3,2148;3,2148;80,5629;116,2169;66,1537;34,2147;16,5943;11,4253;8,7245;7,2114;6,5333;5,6073;5,0472;4,5301;4,287;4,287;6,5333;7,5696;203,0649;213,6466;153,79;87,6736;58,9629;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/04/2015;;1;1;58,96;3,62;13,54;21;4;1;1;1;;;5,9043;4,7834;4,0538;3,6161;3,6161;33,4506;16,5943;8,7245;6,5333;5,3217;4,7834;4,287;4,0538;3,8302;5,0472;9,5646;13,5451;7,9409;6,8661;52,1718;58,9629;29,0411;31,9474;23,3458;15,947;11,93;9,5646;7,5696;6,8661;6,2128;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/03/2015;;1;1;281,26;3,78;27,67;10;8;1;1;1;;;6,0506;5,1136;4,8242;4,2786;6,0506;6,0506;4,2786;3,7758;19,3388;281,2612;177,5691;101,4613;65,1021;31,2083;24,2061;14,7093;11,4253;8,7245;7,2114;6,5333;6,8661;7,5696;5,6073;5,9043;4,7834;4,287;4,5301;4,5301;5,0472;9,5646;10,0067;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/02/2015;;1;1;80,56;4,82;18,13;15;13;1;1;1;;;7,4691;6,735;5,4143;5,4143;6,3867;10,938;10,4555;6,0506;7,8554;8,6674;7,8554;6,0506;4,8242;27,6382;80,5629;34,9871;19,9265;13,4361;13,9299;54,0712;31,9474;40,6261;32,6948;19,3388;14,4323;10,938;9,5335;9,5335;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87317030;2;01/01/2015;;1;1;56,98;3,78;11,98;16;7;1;1;1;;;4,8242;23,6306;10,4555;6,735;5,1136;4,022;3,7758;24,2775;29,7552;14,4323;8,6674;6,0506;5,1136;9,0936;8,2547;56,9817;19,3388;11,9471;8,2547;7,0957;9,0936;13,9299;8,2547;6,0506;4,8242;4,022;4,5459;4,8242;17,6266;19,9265;10,4555;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/12/2014;;1;1;31,9474;1,4294;5,8399;22;7;1;1;1;0;0;1,6968;1,6968;1,6968;1,9956;1,6968;1,5593;1,4294;1,4294;1,4294;1,4294;1,5593;6,0506;7,8554;10,4555;4,8242;3,314;2,6944;2,8915;2,5065;2,6944;10,4555;31,9474;17,6266;7,0957;4,8242;6,0506;16,5276;8,6674;6,3867;4,8242;5,7266;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/11/2014;;1;1;81,7279;1,8421;11,0099;4;30;1;1;1;0;0;3,5399;17,6266;33,4506;81,7279;38,1597;19,9265;15,991;17,0728;10,4555;9,5335;6,3867;5,7266;7,8554;8,6674;6,0506;4,5459;4,022;3,5399;3,314;3,314;4,022;5,4143;3,5399;2,8915;2,6944;2,5065;2,3275;2,1573;1,9956;1,8421;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/10/2014;;1;1;127,5536;2,6944;19,085;17;11;1;1;1;0;0;7,4691;7,0957;5,4143;4,5459;4,022;3,7758;3,5399;3,314;3,0979;2,8915;2,6944;3,5399;5,1136;41,4648;13,9299;9,5335;127,5536;92,575;82,9009;56,0034;27,6382;18,7595;13,4361;10,4555;8,6674;7,4691;6,3867;5,7266;4,8242;4,022;3,7758;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/09/2014;;1;1;105,3897;4,5459;16,7977;12;10;1;1;1;0;0;9,0936;4,8242;23,6306;16,5276;9,5335;7,0957;10,4555;7,0957;5,7266;4,5459;19,9265;105,3897;65,1021;29,7552;36,5568;28,3355;17,6266;12,9508;10,4555;9,0936;7,4691;6,3867;5,7266;5,1136;4,5459;10,938;8,2547;6,0506;7,4691;8,2547;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/08/2014;;1;1;14,4323;1,6968;4,1756;31;29;1;1;1;0;0;6,735;12,4742;7,0957;6,735;6,0506;5,1136;4,5459;4,022;3,5399;3,5399;3,5399;5,1136;5,1136;3,7758;3,314;3,0979;3,0979;2,8915;2,6944;2,3275;2,3275;2,1573;1,9956;1,9956;1,9956;2,3275;2,1573;1,8421;1,6968;1,6968;14,4323;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/07/2014;;1;1;79,406;4,5459;19,7954;4;17;1;1;1;0;0;74,8591;39,7957;34,9871;79,406;55,0332;31,2083;19,9265;14,4323;11,4351;11,4351;11,4351;9,0936;7,8554;6,735;5,7266;5,1136;4,5459;33,4506;23,6306;12,4742;9,0936;7,4691;6,3867;16,5276;26,9493;15,4629;10,938;8,6674;7,4691;6,3867;5,7266;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/06/2014;;1;1;171,872;4,5459;33,0613;28;4;1;1;1;0;0;7,4691;7,8554;5,4143;4,5459;25,5966;47,5667;35,7678;27,6382;26,2687;17,6266;12,9508;9,9874;7,8554;127,5536;84,082;46,6703;39,7957;25,5966;17,6266;14,4323;11,4351;9,5335;9,0936;8,6674;19,9265;15,4629;14,4323;171,872;84,082;55,0332;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/05/2014;;1;1;21,7405;1,6968;3,9474;16;8;1;1;1;0;0;2,3275;2,3275;1,9956;1,9956;1,9956;1,9956;1,8421;1,6968;2,1573;2,5065;3,5399;2,6944;2,3275;1,9956;1,6968;21,7405;6,3867;4,2786;3,314;2,8915;2,6944;7,0957;5,4143;4,022;3,314;4,022;7,8554;5,1136;4,2786;3,5399;3,314;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/04/2014;;1;1;27,6382;2,3275;6,4088;3;29;1;1;1;0;0;11,9471;15,4629;27,6382;11,9471;7,8554;5,7266;4,5459;4,022;10,938;6,735;4,8242;7,8554;8,6674;5,4143;4,2786;3,7758;3,5399;3,314;3,314;5,1136;4,2786;5,7266;5,1136;3,7758;3,314;3,0979;2,6944;2,6944;2,3275;2,3275;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/03/2014;;1;1;28,3355;1,9956;6,3733;1;30;1;1;1;0;0;28,3355;18,1888;13,4361;12,4742;11,9471;9,5335;7,0957;6,3867;8,6674;6,3867;5,1136;5,1136;4,5459;4,022;3,5399;3,314;3,314;4,022;4,5459;5,1136;3,7758;3,7758;3,5399;3,0979;2,6944;2,5065;2,3275;2,3275;2,1573;1,9956;4,2786;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/02/2014;;1;1;148,3624;2,5065;29,4504;14;12;1;1;1;0;0;23,6306;10,4555;8,2547;7,0957;6,3867;4,5459;3,7758;3,314;3,0979;2,6944;3,7758;2,5065;78,2571;148,3624;77,1164;38,1597;21,1274;13,4361;9,9874;7,8554;7,0957;10,938;93,8204;51,2344;21,7405;38,9736;79,406;47,5667;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87317030;2;01/01/2014;;1;1;38,9736;2,3275;8,2931;11;23;1;1;1;0;0;9,5335;4,8242;6,3867;15,4629;7,4691;5,1136;3,7758;3,314;2,8915;3,7758;38,9736;16,5276;29,0411;16,5276;10,4555;8,2547;6,0506;4,8242;3,7758;3,314;2,8915;2,5065;2,3275;3,7758;5,4143;6,3867;4,8242;4,8242;3,314;9,0936;11,4351;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/12/2013;;1;1;66,1537;2,1573;7,6377;11;28;1;1;1;0;0;3,0979;3,0979;3,0979;2,8915;9,0936;7,0957;4,022;3,314;2,6944;19,3388;66,1537;25,5966;14,4323;9,5335;7,0957;5,7266;4,5459;4,022;3,5399;3,0979;2,8915;2,6944;3,0979;5,7266;3,7758;2,8915;2,3275;2,1573;2,1573;3,5399;4,022;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/11/2013;;1;1;110,7395;2,3275;14,9048;11;10;1;1;1;0;0;6,0506;5,1136;4,5459;4,022;3,5399;3,314;2,8915;2,5065;2,5065;2,3275;110,7395;101,4612;35,7678;17,6266;11,4351;9,5335;7,0957;5,1136;4,5459;4,2786;9,0936;38,9736;14,9433;9,5335;7,0957;5,7266;5,7266;4,5459;3,7758;3,314;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/10/2013;;1;1;45,7821;2,3275;8,9827;24;20;1;1;1;0;0;9,0936;7,8554;6,3867;5,7266;11,9471;7,8554;6,3867;5,4143;4,5459;4,022;3,7758;3,5399;4,022;4,5459;3,5399;3,0979;2,8915;2,8915;2,6944;2,3275;2,5065;4,5459;7,0957;45,7821;15,4629;10,4555;41,4648;19,9265;12,4742;9,0936;7,0957;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/09/2013;;1;1;93,8204;2,6944;18,4291;21;15;1;1;1;0;0;17,6266;13,9299;10,4555;8,6674;7,4691;6,3867;5,7266;5,1136;4,5459;4,022;3,5399;3,314;2,8915;2,8915;2,6944;4,5459;7,4691;4,022;3,0979;3,314;93,8204;59,9657;53,1174;47,5667;68,2814;40,6261;24,2775;17,6266;14,4323;11,4351;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/08/2013;;1;1;298,0232;1,6968;52,4929;25;2;1;1;1;0;0;1,8421;1,6968;1,6968;55,0332;12,4742;6,3867;4,8242;3,7758;3,314;124,6717;131,9358;50,3051;30,4776;54,0712;35,7678;22,9922;16,5276;12,4742;9,9874;8,2547;6,735;5,7266;34,2147;167,64;298,0232;205,1651;143,9703;80,5629;48,4713;28,3355;19,9265;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/07/2013;;1;1;53,1174;1,9956;6,8029;7;30;1;1;1;0;0;6,3867;4,8242;4,022;3,5399;3,314;2,8915;53,1174;25,5966;11,4351;7,0957;5,4143;4,5459;3,7758;3,314;13,9299;7,0957;5,1136;4,022;5,1136;4,5459;4,5459;4,2786;3,314;3,0979;2,8915;2,6944;2,3275;2,3275;2,3275;1,9956;1,9956;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/06/2013;;1;1;19,3388;1,0834;3,4843;29;15;1;1;1;0;0;1,9956;3,5399;2,6944;1,9956;1,6968;1,4294;1,3069;1,1917;1,1917;1,1917;1,4294;1,4294;1,1917;1,1917;1,0834;1,0834;1,0834;1,0834;1,0834;1,4294;5,1136;14,4323;6,3867;4,022;3,5399;3,314;2,8915;2,6944;19,3388;12,4742;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/05/2013;;1;1;7,4691;0,9819;1,5508;30;15;1;1;1;0;0;1,6968;1,5593;1,4294;1,4294;1,3069;1,1917;1,1917;1,5593;1,4294;1,3069;1,1917;1,0834;1,0834;1,0834;0,9819;1,1917;1,4294;1,1917;1,1917;1,4294;1,9956;1,6968;1,4294;1,1917;1,1917;1,1917;1,0834;0,9819;1,1917;7,4691;2,6944;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/04/2013;;1;1;10,938;1,5593;3,3122;5;28;1;1;1;0;0;4,5459;4,022;3,7758;3,5399;10,938;5,7266;4,022;3,314;3,314;3,314;3,7758;3,314;6,3867;4,8242;3,5399;3,0979;2,6944;2,6944;2,3275;2,3275;1,9956;1,9956;1,9956;1,8421;1,6968;1,6968;1,6968;1,5593;1,6968;1,6968;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/03/2013;;1;1;98,8823;2,8915;12,1923;21;11;1;1;1;0;0;4,022;3,314;3,0979;3,5399;5,7266;5,1136;3,314;3,0979;4,8242;3,7758;2,8915;3,314;16,5276;10,938;8,2547;7,8554;10,4555;7,8554;7,4691;30,4776;98,8823;40,6261;21,7405;15,4629;11,9471;9,0936;7,8554;7,8554;7,4691;6,0506;5,1136;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/02/2013;;1;1;42,3118;2,3275;10,5086;19;1;1;1;1;0;0;2,3275;2,3275;5,7266;15,4629;6,735;18,1888;6,735;4,8242;4,022;4,5459;5,7266;6,0506;11,4351;7,0957;13,9299;9,9874;7,8554;7,0957;42,3118;27,6382;17,6266;19,3388;13,9299;9,5335;7,0957;6,735;5,4143;4,5459;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87317030;2;01/01/2013;;1;1;55,0332;2,6944;12,803;8;31;1;1;1;0;0;17,6266;13,9299;9,5335;7,0957;6,0506;49,3841;17,6266;55,0332;38,1597;19,9265;13,4361;9,9874;7,4691;6,3867;5,1136;4,5459;3,7758;3,5399;4,022;12,9508;32,6948;15,4629;9,5335;6,735;6,0506;4,8242;3,7758;3,5399;3,0979;2,8915;2,6944;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/12/2012;;1;1;198,8888;0,887;12,4041;28;1;1;1;1;0;0;0,887;1,4294;1,1917;0,9819;0,9819;0,9819;0,9819;0,9819;0,9819;0,887;1,1917;2,1573;1,4294;1,1917;0,9819;0,9819;3,0979;2,6944;1,6968;4,022;2,3275;7,0957;3,314;2,1573;1,5593;1,3069;3,5399;198,8888;78,2571;38,1597;18,1888;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/11/2012;;1;1;3,7758;0,887;1,8527;14;30;1;1;1;0;0;3,0979;2,6944;2,3275;2,1573;1,9956;1,6968;1,6968;1,5593;1,4294;1,4294;2,3275;1,9956;2,6944;3,7758;3,7758;2,6944;1,9956;1,6968;1,5593;1,4294;1,3069;1,1917;1,1917;1,3069;1,4294;1,1917;1,0834;0,9819;0,9819;0,887;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/10/2012;;1;1;68,2814;3,0979;11,7302;12;29;1;1;1;0;0;11,4351;11,4351;17,6266;13,9299;9,5335;7,4691;6,3867;5,1136;4,5459;4,8242;37,3541;68,2814;31,9474;18,1888;12,4742;9,5335;7,4691;6,0506;5,1136;4,5459;4,022;4,5459;26,2687;7,8554;4,8242;4,022;3,5399;3,314;3,0979;5,1136;3,7758;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/09/2012;;1;1;171,872;1,9956;28,4131;19;8;1;1;1;0;0;5,7266;4,2786;3,314;3,0979;2,6944;2,3275;2,1573;1,9956;1,9956;113,4623;142,4383;61,9958;33,4506;19,3388;13,4361;12,4742;26,2687;56,0034;171,872;61,9958;31,9474;18,7595;13,4361;10,4555;8,2547;7,0957;6,735;5,7266;5,1136;4,5459;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/08/2012;;1;1;23,6306;1,0834;5,1956;29;25;1;1;1;0;0;18,7595;11,4351;7,4691;5,7266;4,8242;4,022;3,5399;3,314;3,0979;2,6944;2,3275;2,3275;1,9956;1,9956;1,9956;1,6968;1,6968;1,5593;1,4294;1,4294;1,3069;1,3069;1,1917;1,1917;1,0834;1,5593;10,4555;6,3867;23,6306;20,5227;9,0936;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/07/2012;;1;1;36,5568;0,7158;7,2548;6;4;1;1;1;0;0;0,7983;0,7983;0,7983;0,7158;0,7158;36,5568;35,7678;12,9508;7,0957;5,4143;11,9471;7,0957;5,1136;3,7758;3,314;2,8915;2,6944;2,6944;2,5065;2,3275;1,9956;1,8421;1,6968;1,9956;12,4742;5,7266;3,7758;3,0979;21,1274;16,5276;8,6674;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/06/2012;;1;1;2,8915;0,7983;1,2852;3;15;1;1;1;0;0;1,6968;1,1917;2,8915;2,8915;1,8421;1,4294;1,1917;0,9819;0,9819;0,887;0,887;0,887;0,887;0,887;0,7983;0,7983;0,7983;1,4294;2,6944;1,6968;1,4294;1,1917;1,1917;1,1917;1,0834;0,9819;0,9819;0,9819;0,887;0,887;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/05/2012;;1;1;3,314;0,5682;0,8592;31;23;1;1;1;0;0;1,1917;0,9819;0,9819;0,887;0,887;0,7983;0,7983;0,7983;0,7158;0,7158;0,7158;0,7158;0,7158;0,7158;0,6392;0,6392;0,6392;0,6392;0,6392;0,6392;0,6392;0,6392;0,5682;0,5682;0,5682;0,6392;0,6392;0,6392;0,6392;2,3275;3,314;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/04/2012;;1;1;1,6968;0,7983;1,032;16;8;1;1;1;0;0;0,9819;0,9819;0,887;0,887;0,887;0,887;0,887;0,7983;0,7983;0,7983;0,7983;0,7983;0,9819;0,9819;1,5593;1,6968;1,1917;0,9819;0,9819;0,7983;0,7983;1,5593;1,6968;1,1917;0,9819;0,887;0,887;0,9819;0,9819;1,4294;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/03/2012;;1;1;12,9508;0,9819;3,0401;1;30;1;1;1;0;0;12,9508;11,4351;7,0957;5,1136;3,7758;3,0979;2,3275;2,3275;2,1573;1,9956;1,8421;1,6968;1,5593;5,7266;5,7266;3,314;2,3275;1,9956;1,8421;1,6968;1,5593;1,4294;1,4294;1,4294;1,4294;1,3069;1,3069;1,1917;1,1917;0,9819;0,9819;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/02/2012;;1;1;31,9474;1,9956;6,2803;6;19;1;1;1;0;0;3,7758;3,314;3,5399;3,0979;4,5459;31,9474;11,4351;6,735;5,1136;4,5459;4,022;3,314;2,8915;2,8915;3,0979;2,5065;2,3275;2,3275;1,9956;21,7405;5,1136;3,314;3,0979;2,5065;2,1573;23,6306;8,2547;5,1136;3,7758;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87317030;2;01/01/2012;;1;1;205,1651;1,9956;27,9462;14;10;1;1;1;0;0;17,6266;17,0728;9,0936;5,7266;4,022;3,314;2,8915;2,6944;2,3275;1,9956;2,3275;9,9874;133,4124;205,1651;163,4433;84,082;43,167;22,3621;15,4629;11,4351;8,2547;7,0957;6,735;6,3867;26,9493;16,5276;12,4742;8,2547;6,3867;5,1136;4,5459;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/12/2011;;1;1;10,938;0,7983;2,719;16;6;1;1;1;0;0;0,9819;0,9819;0,9819;0,887;0,887;0,7983;1,1917;1,9956;1,6968;1,1917;0,9819;0,887;1,3069;3,7758;5,7266;10,938;5,7266;6,3867;3,314;2,3275;1,9956;1,6968;1,6968;1,6968;3,7758;5,1136;3,0979;3,5399;3,314;2,5065;2,8915;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/11/2011;;1;1;3,314;0,9819;1,7589;1;29;1;1;1;0;0;3,314;2,8915;2,6944;2,3275;2,1573;1,9956;1,8421;1,8421;1,6968;1,6968;1,6968;1,5593;1,5593;1,5593;1,6968;2,3275;1,6968;1,4294;1,4294;1,1917;1,1917;1,3069;2,6944;1,9956;1,4294;1,3069;1,1917;1,0834;0,9819;0,9819;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/10/2011;;1;1;27,6382;1,9956;6,4732;26;24;1;1;1;0;0;16,5276;12,9508;7,4691;5,7266;4,5459;4,022;3,5399;3,314;3,0979;14,9433;7,0957;5,1136;5,1136;4,8242;3,7758;3,314;3,0979;2,6944;2,3275;2,3275;3,0979;2,3275;2,3275;1,9956;10,938;27,6382;15,991;7,8554;5,1136;4,022;3,5399;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/09/2011;;1;1;28,3355;3,7758;9,9763;1;30;1;1;1;0;0;28,3355;19,9265;14,4323;11,9471;10,4555;13,4361;8,2547;7,0957;26,9493;21,1274;12,4742;9,0936;7,0957;6,3867;5,7266;5,1136;4,5459;4,5459;4,5459;9,0936;7,0957;4,8242;4,022;12,9508;12,4742;7,8554;6,0506;5,1136;4,5459;3,7758;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/08/2011;;1;1;162,0523;10,4555;46,2877;29;19;1;1;1;0;0;49,3841;78,2571;47,5667;24,2775;17,0728;13,9299;11,9471;105,3897;148,3624;149,7132;66,1537;33,4506;21,7405;19,9265;37,3541;19,3388;13,9299;11,4351;10,4555;25,5966;13,4361;10,4555;11,4351;25,5966;24,2775;21,7405;15,4629;79,406;162,0523;110,7395;55,0332;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/07/2011;;1;1;200,9728;4,5459;40,0421;21;12;1;1;1;0;0;11,4351;15,4629;14,4323;10,938;8,6674;7,8554;7,0957;6,3867;5,7266;5,1136;5,1136;4,5459;4,5459;80,5629;129,0064;47,5667;34,2147;143,9703;85,2712;92,575;200,9728;84,082;43,167;24,2775;18,1888;13,9299;12,4742;11,4351;26,2687;56,9817;29,0411;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/06/2011;;1;1;80,5629;3,0979;17,4022;21;6;1;1;1;0;0;3,7758;3,5399;3,5399;3,314;3,314;3,0979;3,7758;38,9736;12,4742;7,8554;5,7266;5,1136;4,5459;3,7758;3,5399;3,5399;3,5399;3,5399;3,5399;4,2786;80,5629;24,9329;19,9265;54,0712;71,5338;56,9817;36,5568;21,7405;16,5276;14,4323;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/05/2011;;1;1;60,9767;3,7758;8,5861;16;10;1;1;1;0;0;6,3867;6,0506;9,0936;7,0957;5,7266;5,1136;4,5459;4,5459;4,022;3,7758;3,7758;4,5459;4,022;3,7758;13,4361;60,9767;26,2687;14,4323;10,938;9,0936;7,0957;6,3867;5,7266;5,7266;5,1136;4,5459;5,7266;5,1136;4,5459;4,5459;4,022;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/04/2011;;1;1;176,139;3,5399;17,9997;23;12;1;1;1;0;0;10,4555;20,5227;12,4742;9,0936;7,4691;6,3867;5,7266;4,8242;4,5459;4,022;3,7758;3,5399;3,5399;12,4742;24,2775;10,4555;9,5335;26,2687;13,4361;9,9874;7,8554;8,6674;176,139;61,9958;27,6382;17,0728;12,4742;9,9874;8,2547;7,0957;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/03/2011;;1;1;49,3841;3,0979;11,3258;29;24;1;1;1;0;0;18,7595;16,5276;12,4742;9,9874;8,6674;7,4691;6,3867;5,7266;6,0506;17,6266;13,4361;10,4555;8,6674;6,735;5,7266;4,8242;4,022;4,8242;6,3867;4,5459;3,7758;3,314;3,314;3,0979;4,2786;11,9471;19,3388;36,5568;49,3841;22,3621;14,4323;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
